Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,MAE
CGCNN,cgcnn_hm,matbench_log_kvrh,2,8,6.9682014633013365,2.011854068897537,30.119014657640047,24.72658269130183,16.25037612869926,0.4234924295460473,0.33561334548842275,0.0690421089529991
CGCNN,cgcnn_hm,matbench_log_kvrh,3,8,7.173350642425137,2.022114476793657,27.34028434961583,20.97084296376061,16.889334244356768,0.3468631407937656,0.3433153804109135,0.0740638002753257
CGCNN,cgcnn_hm,matbench_log_kvrh,4,8,6.5436357931536575,1.966376308000045,32.04850053736337,26.62279407162169,13.911293016369118,0.44228775411105425,0.3620695790411287,0.0736714676022529
CGCNN,cgcnn_hm,matbench_perovskites,0,8,5.909105593167952,1.8460238794687105,26.50978224613278,23.62834323037538,12.64673262598142,0.28400751935160123,0.2499158792964571,0.0619578845798969
CGCNN,cgcnn_hm,matbench_perovskites,1,8,6.355495275975095,1.8190791442145782,21.838431811630702,17.155370206267868,12.203015381239252,0.26795471777039925,0.26200779114211514,0.0616848058998584
CGCNN,cgcnn_hm,matbench_perovskites,2,8,6.0204541106974405,1.9998546964792872,24.713073842982087,20.55469534516123,11.33507410829646,0.273703100203033,0.2546381996681319,0.0613073632121086
CGCNN,cgcnn_hm,matbench_perovskites,3,8,5.444566687615847,1.785930735736286,29.670613543931303,27.01287696760967,8.883003950443621,0.3280947474998668,0.3482489303906136,0.0585941709578037
CGCNN,cgcnn_hm,matbench_perovskites,4,8,6.465399941693883,1.86534170746714,20.61738202808727,15.23213730870313,12.722384849467629,0.2863467629329428,0.2895680907584664,0.0592218823730945
CGCNN,cgcnn_hm,matbench_mp_gap,0,8,6.75830346953601,2.029275705374973,33.53265865590573,27.5307314845593,13.233664932050099,0.21823370573706505,0.3604975032094411,0.3540787398815155
CGCNN,cgcnn_hm,matbench_mp_gap,1,8,7.063845119461086,2.044200000211208,29.70716841927478,24.875497916090964,16.705927961923912,0.3700735832338098,0.28007730652522056,0.3522793054580688
CGCNN,cgcnn_hm,matbench_mp_gap,2,8,6.485797641191681,2.0606842692430676,35.67898548317436,30.433090824508252,16.267521061054765,0.2628676714253523,0.3643119291408634,0.3446912765502929
CGCNN,cgcnn_hm,matbench_mp_gap,3,8,6.477774572912809,2.0552342726158193,34.9216072764367,29.870691754249965,19.311736111737005,0.32215709830475564,0.27665981657360456,0.3397110104560852
CGCNN,cgcnn_hm,matbench_mp_gap,4,8,6.870177879685033,2.009772315851221,31.83671623546026,27.65576972365961,16.318526385975908,0.30936978424277867,0.2613920977266287,0.3315293788909912
CGCNN,cgcnn_hm,matbench_mp_e_form,0,8,6.369696296293433,1.9158355517505823,36.19891660484285,28.400191107734177,20.52532430990925,0.43348977345153256,0.48144002094749405,0.1269436776638031
CGCNN,cgcnn_hm,matbench_mp_e_form,1,8,6.0633597051953965,1.8992799521860415,35.12225613015607,29.204072374643737,13.74919796957134,0.35591284826306435,0.3859547032608339,0.107860043644905
CGCNN,cgcnn_hm,matbench_mp_e_form,2,8,6.130046921030089,2.0296784491322515,35.126680160846554,27.65649023291049,21.854980394210692,0.34694482003734467,0.360640948961232,0.1510017067193985
CGCNN,cgcnn_hm,matbench_mp_e_form,3,8,6.448278489572367,2.056492536519378,34.13134373878433,25.381997065425075,19.464217217100668,0.34469060161143694,0.4571563559505687,0.1471763551235199
CGCNN,cgcnn_hm,matbench_mp_e_form,4,8,7.0081474131913195,2.0262087895095906,28.964694274680266,20.850061039648182,12.927816632704804,0.37669494311830076,0.5168747129714267,0.1378932893276214
CGCNN,cgcnn_hm,matbench_jdft2d,0,16,13.074361242896071,2.726476553506679,24.82579271494747,21.513874083289966,17.800905297282608,0.1630975095400683,0.2117160484720165,40.54061126708984
CGCNN,cgcnn_hm,matbench_jdft2d,1,16,13.550383024163063,2.6912143879457124,20.03838349405481,15.447446346390022,15.391667672993073,0.21648787202734135,0.22824130768327064,51.97197341918945
CGCNN,cgcnn_hm,matbench_jdft2d,2,16,13.839740387494684,2.745571927292809,20.98362929200539,17.257277208677618,14.442562902255546,0.30230293117880663,0.2867520647846206,72.80427551269531
CGCNN,cgcnn_hm,matbench_jdft2d,3,16,13.169546825749327,2.7240472375555527,25.06479818554104,21.59369876992307,17.336103706100552,0.22293435535001913,0.1467026436655548,43.3223876953125
CGCNN,cgcnn_hm,matbench_jdft2d,4,16,13.437653618215887,2.724068263445286,22.70821560629578,17.999605298221844,15.894128501662104,0.31446095114485967,0.20387881451658627,54.86333465576172
CGCNN,cgcnn_hm,matbench_phonons,0,16,13.918535917099383,2.7117975983115574,17.15840278079508,14.811947458023326,12.849407797854713,0.49350944658083934,0.16854649520138382,69.75373077392578
CGCNN,cgcnn_hm,matbench_phonons,1,16,13.857223396978997,2.721131979890224,17.64427139045701,14.91872991806188,11.546487083506866,0.12228417341965929,0.1602759844371851,58.97786712646485
CGCNN,cgcnn_hm,matbench_phonons,2,16,13.796797074404896,2.7132356150853814,17.866238247800435,15.007374409836329,12.085421078566645,0.29105754515367077,0.2758126515727993,75.14537048339844
CGCNN,cgcnn_hm,matbench_phonons,3,16,13.325078976903603,2.6849567994478396,19.408548364986565,16.83888817787976,11.974628572835735,0.25084124422072057,0.21198540255616583,58.6123161315918
CGCNN,cgcnn_hm,matbench_phonons,4,16,13.627285830963011,2.7070318958202098,16.21563078707305,13.356081392365912,12.480807402278339,0.3048298006536572,0.24069180670441767,70.89582824707031
CGCNN,cgcnn_hm,matbench_dielectric,0,16,11.762364110768118,2.6959771163121284,24.22499301899908,18.66836196977988,14.352014821920054,0.5035283865792364,0.19573532510702812,0.3584359884262085
CGCNN,cgcnn_hm,matbench_dielectric,1,16,12.313513063330788,2.6920929585202398,20.2832482445747,13.794936813913893,14.219461974579396,0.24414253785690967,0.23683583370585198,0.4826428294181824
CGCNN,cgcnn_hm,matbench_dielectric,2,16,11.955282311951814,2.6786611781948926,23.983947364921416,18.814548899353692,17.412810324813616,0.36321583345506575,0.20623071139785182,0.5978925824165344
CGCNN,cgcnn_hm,matbench_dielectric,3,16,10.661093643477091,2.7266919898704787,26.168238050770462,19.8101951775356,15.312389216453814,0.36301821807841733,0.37140567034285965,0.4534205496311188
CGCNN,cgcnn_hm,matbench_dielectric,4,16,12.371186495790177,2.6212293786434984,21.29704708506318,15.552420306483569,15.358639937834704,0.2994050298188365,0.3021676176918129,0.5424823760986328
CGCNN,cgcnn_hm,matbench_log_gvrh,0,16,14.023365169360027,2.6931414863744227,22.683736927428313,16.761727450713604,16.07558449752695,0.37711491310060824,0.3313680245571198,0.0921673476696014
CGCNN,cgcnn_hm,matbench_log_gvrh,1,16,13.013215313274829,2.7508328341087056,25.75246956511822,19.73879579152561,15.609137564779699,0.4446641545100673,0.39991941989335844,0.1005244925618171
CGCNN,cgcnn_hm,matbench_log_gvrh,2,16,13.876699283681308,2.7345570169965985,24.617980380591618,19.553710250975982,15.591705190437386,0.33821578522682205,0.3194433621644571,0.0958474725484848
CGCNN,cgcnn_hm,matbench_log_gvrh,3,16,13.42217989532459,2.728963587533362,27.352589369419764,21.883604384940128,18.198011894555297,0.3111169619237472,0.3623420305282544,0.0940549746155738
CGCNN,cgcnn_hm,matbench_log_gvrh,4,16,13.634717432479727,2.709135571055166,23.46232572971301,16.771324117986236,15.837182751890742,0.3497394759530682,0.3004008953546377,0.1075275316834449
CGCNN,cgcnn_hm,matbench_log_kvrh,0,16,14.08679973826331,2.712701442398962,21.80742178684792,16.182537111595913,15.804531291992152,0.4278013191825733,0.32962762924748285,0.0704919695854187
CGCNN,cgcnn_hm,matbench_log_kvrh,1,16,13.294265839558102,2.7180151449087813,26.88092663114573,21.605305959310282,18.135785634895914,0.3843624545975913,0.34496516811449696,0.0748661309480667
CGCNN,cgcnn_hm,matbench_log_kvrh,2,16,13.252151535512596,2.724171612409748,27.797225331093777,22.058822433199644,19.903673475949155,0.43177752898634647,0.2359253636041037,0.0701177641749382
CGCNN,cgcnn_hm,matbench_log_kvrh,3,16,13.200165283425578,2.713191978266594,27.541653363957398,21.82008308586066,15.048998271784193,0.34299649205169336,0.3513388115658251,0.0736240297555923
CGCNN,cgcnn_hm,matbench_log_kvrh,4,16,13.59396450929987,2.68423918803681,23.628965229926635,17.83000722946004,15.385296939424077,0.4013766599544623,0.3664738184546967,0.0706951394677162
CGCNN,cgcnn_hm,matbench_perovskites,0,16,13.557405734794497,2.665417002210363,17.210203484487298,14.588800150312462,11.32088842851776,0.3006374705477043,0.2735627537432837,0.0519548393785953
CGCNN,cgcnn_hm,matbench_perovskites,1,16,13.37539896689128,2.6923169197103096,16.604721745894867,13.748292378107744,10.51442435341012,0.38312283075690556,0.374796798162845,0.0515357255935668
CGCNN,cgcnn_hm,matbench_perovskites,2,16,12.972746793189552,2.713663115496715,18.382561437879755,15.556297019323388,12.622250321190327,0.22767748948392655,0.31879467490291125,0.0495026372373104
CGCNN,cgcnn_hm,matbench_perovskites,3,16,12.838214661205642,2.690446524616689,18.621502929004965,15.58761313151868,10.652787944878312,0.24427984196830377,0.29082238320355847,0.0523381009697914
CGCNN,cgcnn_hm,matbench_perovskites,4,16,12.522675345393834,2.706378860530945,20.238874835438704,17.911212074210553,13.725330679733728,0.35525515670395647,0.27197661323147937,0.0497995354235172
CGCNN,cgcnn_hm,matbench_mp_gap,0,16,13.616275005982775,2.735860284913544,28.007428880089215,24.73829264717381,18.585959490473385,0.3903183077108337,0.26444306171911497,0.3028705418109894
CGCNN,cgcnn_hm,matbench_mp_gap,1,16,13.469986311730976,2.725436901962693,27.80943153519698,23.7690406906514,21.74218774616422,0.3608949808506349,0.34674337660254234,0.287204384803772
CGCNN,cgcnn_hm,matbench_mp_gap,2,16,13.533413849351955,2.7444876527765354,28.180824553474295,25.302464594526697,19.873171672842584,0.47893693079187033,0.20877426537202975,0.2875267565250397
CGCNN,cgcnn_hm,matbench_mp_gap,3,16,13.42131740429877,2.679583379823648,28.168985629758375,25.166485511790125,20.26199483498479,0.2894162907573726,0.23341377541855665,0.2895867228507995
CGCNN,cgcnn_hm,matbench_mp_gap,4,16,13.233355721684193,2.7346833502449526,29.61100596283534,25.943229906908492,17.825029859737086,0.500510332577776,0.30541013615421175,0.302773118019104
CGCNN,cgcnn_hm,matbench_mp_e_form,0,16,12.237265678350623,2.7143744522405653,31.101043824121607,23.307529670304156,22.44069976572787,0.45472357754811943,0.4267422335136466,0.101807877421379
CGCNN,cgcnn_hm,matbench_mp_e_form,1,16,13.031914274288392,2.695570302454542,25.27196104378804,17.19497497450383,16.24466877177206,0.34760543156696005,0.41525483199685004,0.1303154528141021
CGCNN,cgcnn_hm,matbench_mp_e_form,2,16,12.659823378477645,2.688757385329869,26.706277177191556,18.813376728420536,18.37421619214314,0.3627946452683153,0.43484273137827884,0.1175514012575149
CGCNN,cgcnn_hm,matbench_mp_e_form,3,16,11.6142204811773,2.704714624702663,35.225125960501906,29.240714622958933,18.84396346314477,0.38353663909764973,0.3715526874344636,0.115722045302391
CGCNN,cgcnn_hm,matbench_mp_e_form,4,16,12.531592233589851,2.6615455991078045,28.002516808772082,19.460015947888756,18.612377232959922,0.3515704154002026,0.4188658192339369,0.1036972925066948
CGCNN,cgcnn_hm,matbench_jdft2d,0,32,23.598025465819454,3.3926159126246223,22.21899241206271,18.199443589510775,17.437096445677554,0.27115563668822484,0.18247673489439228,37.70469284057617
CGCNN,cgcnn_hm,matbench_jdft2d,1,32,23.17534757219769,3.4045837051357286,21.265905628439334,17.198780136638177,16.739825548412046,0.24419779374337017,0.2668548357067453,54.598262786865234
CGCNN,cgcnn_hm,matbench_jdft2d,2,32,23.646177994569545,3.420573458844878,21.57149703161576,18.174564868516796,15.79509522518577,0.2800280651139208,0.2390182556041984,74.50220489501953
CGCNN,cgcnn_hm,matbench_jdft2d,3,32,24.302513205983512,3.4065816673746654,20.130951846091147,16.74187482505082,16.74386667469471,0.36038234695952814,0.26431928241662883,38.75045394897461
CGCNN,cgcnn_hm,matbench_jdft2d,4,32,24.10372943074342,3.4184291690220556,20.79728378140944,17.146837221659794,16.77033028191668,0.32476881689783443,0.2531439323817582,52.909271240234375
CGCNN,cgcnn_hm,matbench_phonons,0,32,23.83166101952973,3.418992775988101,17.889736312124946,16.033680653591475,13.34237416651098,0.2985777613594385,0.1502974513657334,87.29473876953125
CGCNN,cgcnn_hm,matbench_phonons,1,32,24.33124097946865,3.3901229180411634,17.551025752276512,15.872799491693536,13.516977266235637,0.33391370174110524,0.19665843732365584,64.32543182373047
CGCNN,cgcnn_hm,matbench_phonons,2,32,24.390658113371924,3.4186167951404327,16.54949513669513,14.738504752633641,13.394884531466934,0.2581930268908769,0.20287891906667965,72.41483306884766
CGCNN,cgcnn_hm,matbench_phonons,3,32,23.703570145805095,3.409431671099295,17.35531160500139,15.229865020715579,12.401555208347933,0.30979212174692955,0.19180285604759342,59.64535903930664
CGCNN,cgcnn_hm,matbench_phonons,4,32,23.032472866752183,3.4272975396449743,19.919800281060326,17.906584894251466,13.360111630668332,0.2806284085813069,0.17777889023764126,62.81674957275391
