element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
H,1.185359417772833,1.2470386793890222,2.1076212131219734,-1.9222772070706913,-0.4510951450908194,-0.752551971674185,-0.8918463736376927,-0.6344440113302752,0.8766025150440508,-0.20265138654683315,1.1456403321767,-0.4861567879591846,-1.0380762624054714,-0.22275776445486895,0.9697656525353499,-1.972296543818242,0.05265425113435225,-0.7017852576614588,-1.810047640890526,2.4325073978940948,-0.9395852319299813,-2.0542401453071326,0.5264326975007673,-0.18496790826150156,-2.19654750070794,-0.1192284198201466,-0.003957185338508477,0.48491492455635493,2.9781010625589133,-1.4381077033902738,2.5062937760610016,2.1417992316906793
He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li,0.44508609994365217,1.4893766099513204,0.48993111625741537,-2.4675545021717142,0.45569224912929984,0.17521767140337008,-1.0227895424872435,-0.30274207495150746,0.5969768795457525,1.04573932985135,1.582555526218886,0.548645877943719,-0.9797481080302177,0.5529810054680914,1.2454902178151814,-0.3219104178272573,0.41048032591479944,-1.6574356757849604,0.3099759039018233,-1.3185114630082546,1.3790685226429285,-0.5449903890356912,0.8469227156942151,-1.6426237155339343,-1.5427748668056234,-0.06415604494013488,-1.2086594021655046,1.0283943813713168,0.9901944981047978,0.5544338486056426,-1.1945841439143015,-2.518904935833853
Be,0.3710967839376264,0.3526186543602111,1.0335068179639855,-1.9453827883916073,0.6005883439881554,3.387972758645466,-0.05959305370371175,-0.5218152982825939,-1.286162128938799,-0.1531792762148676,-1.0971497304587587,0.7178273078235085,-0.2539076302691625,0.05790947132645096,0.7550113026432167,2.1014952967003415,1.5970693008419299,0.8687613044965463,0.010555229424268758,1.270869867465898,-3.0407050655838477,-0.6752811082431903,0.8451502388854145,0.5081548157057041,-0.20962371774297417,-0.5244190608661307,0.15803241012727834,-0.1958097561544484,1.4515964109155244,0.9066560518553411,-0.0515801127760594,-0.287960107112443
B,0.8990952920138973,-0.3103279942592033,2.1875136844356167,-0.7978038146359643,0.633406069218268,1.6653461282505175,-0.325812569768403,-2.282549174411997,1.0823980571993312,-0.32940402023793597,-0.2418517329432746,0.0737234271384485,0.31730216782570064,-0.5209963713829594,-2.175097383365913,2.0906004437969674,0.17126002898838472,-1.4178139139272927,-0.8392467116287883,-1.1623992913019339,-1.4791572265078892,-1.6984075961017546,0.09808529635555611,2.066467698656628,0.019712247260588782,0.40190259194113387,-0.2072955337550477,-0.10418106544325893,-1.3028687822236038,0.7762890831651096,-1.1658790905059768,-0.320502937816425
C,1.1051219898228926,-0.08956698227753541,2.1352906593508303,0.1030754901325957,-0.04433557790510657,2.0581847390829417,-0.7691702511473416,-1.0950458818237698,1.756960296249825,-1.1297227831155414,-0.980077389849446,-0.4774241735413424,1.0297347418556,-0.549396806215174,0.14709957954204936,1.4037594407190734,-1.4694125250944017,-0.9224681341309621,1.3967033472359454,-0.7761995888994634,-0.09088488890801992,-1.5028419763712366,-0.67464549085407,-0.9406421399325389,2.2006819331226537,2.0219295290071866,1.4463404759288592,0.7359519910574573,-0.41067157852911523,1.9984430887485294,1.849112962949029,0.40935913105101096
N,1.3815815879532314,0.3603885130363215,1.7341403746025381,0.6000282006734217,-1.1148005291750571,1.6203601241050882,-0.6426930925374832,-0.9122515792292815,0.3568819872810929,-1.1914735106372307,-1.090113295383326,-0.7826745324722418,-0.9939338447241266,-1.9751437244558159,0.011000561093902069,1.0628648637058487,0.29325028610163856,-0.40945914153359253,-0.3829456639078671,-0.38738290501409145,2.4513253059010767,1.559005478725211,-3.684995186615821,-2.340790029180518,0.9251900087927329,0.6470993005561996,-0.56552991618946,1.1352030107248843,0.36130354401473147,-2.5260993543404062,-1.1968213328718509,-1.4606794139566326
O,1.374885773499252,0.7318463515905358,2.3467015360251895,0.44311850644625894,-1.7886005736414872,-0.07299207044060387,-0.3804961665759191,-0.7143330676895652,-0.5274187291364812,-1.203757881591116,-0.6872908139853767,-0.978475169997893,-0.8228301811940014,-2.149779231512281,0.3308221276850539,-2.6799310375278993,0.22066984496363767,-1.1146989651251824,1.4205644522532201,-0.4103747580338482,-0.45921370370721387,2.4590106864948837,0.833127882614851,-0.4474326918217098,0.0739692484282465,-1.0933000356857006,-0.8715595355077808,-2.1706732673877185,0.1032409739570009,-1.3275449972379845,-2.1864127793373282,1.0776187645697302
F,1.4345917730740139,1.2843075148441137,2.1774501868396103,0.3721578730764726,-1.589167634742195,-1.1740868365554495,0.30265165474039724,0.1754132457691873,-1.5625003391473176,-1.4415087489965357,0.14864572154201228,-0.15387549909051398,-0.023899661522978538,-0.28805217965101165,0.8688527903482507,-1.2506252365993054,1.4426916776013436,-1.7960165128207992,-0.01934643090887917,0.07568856849814021,-0.2723072809325111,1.8440916281186817,1.5705611876024936,1.7496872117451663,-0.09228116683591171,-0.4173674017016094,0.9491553995515071,-0.8522485923110182,-2.3742351956712535,3.280889309220822,2.4882877111545763,-0.1718463160103805
Ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
