element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
H,-0.08594044315994465,-0.7249902191579817,0.2844093697956132,1.5823744141942089,-1.5161500272082276,-0.7970933994811676,1.857042638294797,-0.6711104804338959,0.48946751110904235,2.326755051587043,0.9835798413017562,0.1485986810915166,-0.42271520953861597,-0.42071797035539743,-0.29246652972364534,2.2374849602528477,-1.9915254568696563,0.5347560169435323,-0.8664165006965339,0.24619627733235677,-0.10875672054590506,-1.7709771150739964,0.7710019300832558,-0.18130092606252352,3.4419439104419816,0.10633955888390605,1.2066572097155572,-2.0378115629675513,0.17724736011023914,0.4223692764773865,-1.059713802947972,-1.5534268096325152
He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li,0.44259859889032743,-0.7864085216741808,0.48663461932542323,-0.4202931910946835,-0.4101060978193488,-0.3146585627699722,-0.16830848188936698,-0.9059650434339612,-1.1952266714310864,2.171553606239469,2.0231876989000996,-0.013515914177658944,1.8213620801134345,0.10482665874876766,0.1818523505756241,1.2336677358546284,0.5455178487887881,-0.6223829233087993,0.9044336483766002,0.09880688288573754,2.175178701814197,-1.0122599982329639,-0.08895496108137346,0.11038146928465581,1.6200008770090564,-1.220067386971472,1.8608460790089776,-1.3465409564856377,0.9711507888806438,-1.370372254090454,-1.0424825210903959,0.6891125651317294
Be,0.2815291410791536,-0.6098080751641654,-0.7695037814179928,0.09794119831766018,-1.1759561180922742,2.3705040761791514,2.0161288587772614,0.9873972155723866,0.944916578934067,0.4774746752207671,0.8503246415710015,0.9847601783773203,1.1824880934867599,1.6292381165685008,-0.9109719923528963,0.8982340087589711,-0.19120627453722502,-0.7099613972521126,0.12841232659614127,1.4201252588895967,1.2596204309912158,0.32435740820549713,0.5892627198681086,-0.1730456639317339,1.1409353486593918,0.023362555925633827,0.20077641703719645,-0.5710506398879179,1.4949406157400869,-1.3615268746506437,-1.7929106443409748,-2.171289991852449
B,-0.25672361015230455,0.6404539338160153,-1.3119177672886089,-1.544563008093055,-1.3081594319460483,2.2112875018509293,0.3544954686507772,1.135241323526211,1.9720534716927356,1.5324359635309692,-0.7270934055847709,0.020747796048362036,0.12972152316543992,-0.010754182527149428,-1.483211716008053,2.1555420353833488,0.05835515738748932,-0.5309922781384436,-0.9420851362790739,0.24822030005650297,-1.0438572430053494,-0.5273298155254089,-1.1252860118335257,0.31035308311493154,0.675075543525421,-1.436490705656605,2.153070497139009,0.31706187316002915,-0.09501225817502333,-0.9968161750868847,-1.7550511892229341,-1.5817396143862206
C,-0.9614859543257446,1.1389486093770809,-1.4136537542775447,-0.4633177877649159,-0.1533088986569993,1.380258453361771,-0.5496013209428278,0.2910337785685815,1.0318603627648328,1.0702153866336392,-0.7155428029255338,-0.7818286968557923,-0.5044647324715228,-0.7180734166427424,0.018497648373761225,2.7506493997590664,0.012367407597347507,-1.3845644255298752,-1.3473601010511127,2.4048073297512818,-1.1910271301142021,-1.5050965427025684,0.1198820429934774,0.5425460691239596,1.5822989126331863,-1.3162925076742047,-0.7190863524308411,1.4616703171548904,0.6333314440031895,0.7820330598158528,-0.322413105670971,-0.6099270151154075
N,2.415049025993454,-1.2107040890317797,-1.535176416005025,1.9575040973241151,0.24223936160997223,1.455670230624365,-1.0744346327791214,1.2715446401627843,1.5832037789715745,0.5409549728580347,0.16728699670147787,-0.7062559160081976,-0.6507488899465207,-1.115088070547694,0.42455434635264694,0.4906087384962022,0.061992082106300805,-0.4053372931191065,-0.6521717627099203,1.251290635306367,-2.0558219606414614,-1.8528609471037472,-1.661206830213181,1.498063328432194,1.528666114660643,-1.6270154187330368,0.8748626555226139,-0.49932722216207615,0.7652632428772378,1.17147845625634,-0.8409025628779372,-0.9045028047345963
O,3.272250872657611,0.008458654732895709,-0.4675305180768535,-0.17028824284627547,-1.210701685362205,1.4211242502153585,-0.9249421925759475,0.8061390090245439,1.8330351191569798,1.0279042664380118,-0.2770356026436371,-2.1312516525202025,-0.3312868200309909,-0.15376378336655147,0.010613602279204694,3.2929396563851485,-2.122579682522358,1.0596241884849686,0.007731189154641411,1.0400729038546799,0.12721001074660532,-1.8306867265652769,-1.87057334974639,0.47814069045854596,0.2526592787364634,-0.5611858087887653,-0.5421649751503407,-1.7246863325118418,0.8854123921364813,0.8307039739835923,0.8217785292225517,-0.3647197484030392
F,2.479555717421764,0.23431690460812446,1.052351509454174,0.213678649639597,0.3690362858088522,-0.1811123677252795,0.07387681463620271,1.6879755760212143,1.7560849700823529,1.1190947265001803,0.4403107834379415,-0.49844915732109346,-2.101010970658793,-0.8292354701973764,1.0173557102652242,2.91102341072011,-2.047971886082654,1.0944921052456775,-0.7926332953269162,1.6004947565027208,1.8887836949975134,-0.5159848437401495,0.09439159236851352,1.48915249395448,1.635971396067187,-2.5377183783972104,0.19801399405244907,-0.2816724071251013,1.4323790809040726,0.26876861171769945,1.2186344341994781,-1.8137727621718285
Ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na,-1.9972780099128817,-1.2912300985936755,0.33543370905526687,-1.1030036913422792,0.11308220117340895,-0.6258762281619938,0.2686314985994665,-0.7533002834158194,-0.7323105751735338,1.6422581717217883,2.0888112369527785,-1.0206278111666034,2.353076042644993,0.6329296292980575,-0.11144353748749194,0.24547827076090373,-1.0615753197903846,-1.102219058320072,0.805067663893039,0.11097218650730939,1.6745630431902083,-0.3363039194785072,-1.7005478093189226,0.20117983435227565,0.8341109083904834,-0.9138355521133442,1.0037194955531539,-0.06825769125166814,1.5737095116199917,0.35702580497403513,-0.19456281295053574,1.8131917674363855
Mg,-0.12648084185721972,0.16404179362942575,1.1338930720200693,1.1156673549691927,-0.39264928461359566,0.1657603385147593,-0.23378399383933324,1.773181846749716,-0.8153257283148376,1.66574326168111,-0.35038351615311064,-0.3115018119901007,1.6725659574066702,0.09878971785899192,-0.3365772185286703,-0.803644544810268,0.4551114179315919,1.0297035929457237,-1.015989321558375,-0.13447633051574812,0.42066757961432166,1.1944167306559874,-2.127664517376284,-1.5233141845031204,1.3884714636603535,-1.8450978618953224,0.411820753516311,-0.6574772647144903,-0.17504276569535562,-0.8522660045690338,-1.0835628296205577,-0.45785959087481926
Al,0.6960237791727213,-0.5640030852521308,0.5002388128123352,-1.5812218095208097,0.7309946838387742,2.2044424219686665,0.7292669465936376,1.8883923161334157,0.7404768493078422,1.105555707182525,-0.39338673143024805,0.4443555322884976,-1.4978464715897777,-0.23628659754409984,0.5005530965783807,-0.7126156112591489,0.49113941539010675,1.8345226212792403,1.622895623564431,0.8276464636353618,-0.3710399961869055,0.10145095836570962,0.9571669080218151,-1.2793383141745418,0.5200032431946116,0.21230282021568164,0.25313156728090686,1.0200255276567427,1.0547527880507663,-1.1303365067401436,-1.1416608329677123,0.48777865234074647
Si,0.6913596651155779,-0.24025970937136687,-0.48461794248731255,-1.3138427712656446,-0.6728451658268115,0.5035794979812179,-1.6151907316896899,0.7523954943649911,1.8261763343574515,1.679579295578772,-0.8413886623491357,-1.1919030403384832,-0.8507061141614961,-0.6827292907659819,0.4694688829783772,-0.6634512793819077,0.960908320063554,-0.7789692707711745,0.49134659379988066,0.10887741893340606,0.4381268909798158,-0.3089400794658191,1.4135703557577648,-1.1840543153009748,-0.9150469962761377,0.5169065721801668,1.0901253075976334,1.745630114229018,0.9310793293524114,0.698867417861601,-1.782887469329943,-0.6632014095223757
P,0.10885762281727032,0.4169808466188305,-0.4058201057408092,-0.05464471434646555,1.289699714365492,1.1238621314537198,-2.1654869713305813,2.3238153064355074,-0.31321631287226104,1.5121259323449832,-0.6166382616242209,-2.042700701888025,-0.3735671355581681,0.5951530918400629,-0.7948822268064324,-0.5797742587438752,-0.6261027566390186,1.247243064231552,-0.30902621139706743,-0.10804996789922565,-0.7892039315304845,-1.2464766226501571,1.8224384380675143,1.012600414846228,0.4529837929044886,-0.4576744067031993,0.850824869060426,0.20293860935766686,1.8363074145565221,0.7757004909386254,0.863900177109929,-1.0651090338653673
S,0.09125164266184588,-0.5268470916315403,1.0539558501002964,-2.0390306997896075,1.8292283846547042,0.06918729241973011,-1.232171608870511,0.9139454345598468,-0.04064268844829699,1.2352356222708487,-0.8288308422576472,-1.4390104161100639,-0.9597503840631235,1.1602263796488381,-0.6585394147040617,1.708539727306062,-0.7866144188810494,-0.4635535422801693,-0.29403960931638534,0.16373100067738208,-1.1515938075782464,-1.582339570593038,1.8236388300479498,1.503394185009839,0.8029958214863699,-1.8170841408309937,-0.9779670499355873,-0.9629325504282349,1.4855363552173708,1.6793590879408224,-0.7882615509473383,-1.897987192835587
