element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
H,1.185359417772833,1.2470386793890222,2.1076212131219734,-1.9222772070706913,-0.4510951450908194,-0.752551971674185,-0.8918463736376927,-0.6344440113302752,0.8766025150440508,-0.20265138654683315,1.1456403321767,-0.4861567879591846,-1.0380762624054714,-0.22275776445486895,0.9697656525353499,-1.972296543818242,0.05265425113435225,-0.7017852576614588,-1.810047640890526,2.4325073978940948,-0.9395852319299813,-2.0542401453071326,0.5264326975007673,-0.18496790826150156,-2.19654750070794,-0.1192284198201466,-0.003957185338508477,0.48491492455635493,2.9781010625589133,-1.4381077033902738,2.5062937760610016,2.1417992316906793,-0.15569324419912323,2.2165500284363135,1.436463045673674,-0.022456954786576885,-1.4025051354764426,-1.2930759991793477,-0.46250585315202786,-0.4589760031362841,1.3751828104158959,-0.11812736219504669,0.19260882430439963,-0.009562133683629863,0.7335140886776844,0.07677394238130103,-0.618017535992691,0.14365182378704752,0.6122429509384155,-0.5769897515749376,0.7852187032834869,-0.789608978447643,-0.12155988873524308,-0.6779383767573118,0.7283034756091235,-0.01954421847819005,-0.26000017951851695,-0.6291007169453571,0.20819745140824494,0.5964492754361406,0.15552663327750013,0.5007096412477453,-0.010887630760006265,-0.6389456562154903
He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li,0.44508609994365217,1.4893766099513204,0.48993111625741537,-2.4675545021717142,0.45569224912929984,0.17521767140337008,-1.0227895424872435,-0.30274207495150746,0.5969768795457525,1.04573932985135,1.582555526218886,0.548645877943719,-0.9797481080302177,0.5529810054680914,1.2454902178151814,-0.3219104178272573,0.41048032591479944,-1.6574356757849604,0.3099759039018233,-1.3185114630082546,1.3790685226429285,-0.5449903890356912,0.8469227156942151,-1.6426237155339343,-1.5427748668056234,-0.06415604494013488,-1.2086594021655046,1.0283943813713168,0.9901944981047978,0.5544338486056426,-1.1945841439143015,-2.518904935833853,-0.3134926163172645,-1.3819064038827282,-0.694080114696373,1.6151793574271303,-0.007616926918021223,0.7372277342013904,1.309806229892072,-1.2513977971507457,-1.7870961652019615,-0.677459597542585,1.2512182736723987,-0.3349942331160258,-0.5056369188079031,0.10260183580873462,1.2833516331923969,-0.06883256642927027,-1.287044715743864,0.5842712196979493,0.8601367351738358,1.4699689288737883,0.7243882263028891,0.7226088206301866,0.12323188002455901,1.488997601961004,-1.4677220672788747,-0.48298511757388823,0.13332090753904227,0.41675211232454257,0.4662743376231691,0.16298556118957438,-1.322735259665587,1.064881157147773
Be,0.3710967839376264,0.3526186543602111,1.0335068179639855,-1.9453827883916073,0.6005883439881554,3.387972758645466,-0.05959305370371175,-0.5218152982825939,-1.286162128938799,-0.1531792762148676,-1.0971497304587587,0.7178273078235085,-0.2539076302691625,0.05790947132645096,0.7550113026432167,2.1014952967003415,1.5970693008419299,0.8687613044965463,0.010555229424268758,1.270869867465898,-3.0407050655838477,-0.6752811082431903,0.8451502388854145,0.5081548157057041,-0.20962371774297417,-0.5244190608661307,0.15803241012727834,-0.1958097561544484,1.4515964109155244,0.9066560518553411,-0.0515801127760594,-0.287960107112443,0.8545628881856326,-0.640590304500604,-0.9620079118945377,1.0192483614374144,-0.9592098545065647,2.637676931499001,0.48892961163161647,-0.41991253077465157,-0.8991904421254824,-1.1715434972840824,-1.587633556662506,-0.29406737372771397,-0.15951691869139886,-0.22555524589310788,0.3114287824513191,0.5759505646190778,0.010816494736563447,-0.21379133864018762,-0.4299630750079619,-0.4852760683178537,-0.417534912248223,0.7283193127710135,0.7379792723640995,-0.3557772520717147,1.9654015767574242,1.632019493601896,0.769102419659256,0.9629608144365926,0.3817014638144216,-0.2980034849951327,0.5112529916492254,0.5028002170526464
B,0.8990952920138973,-0.3103279942592033,2.1875136844356167,-0.7978038146359643,0.633406069218268,1.6653461282505175,-0.325812569768403,-2.282549174411997,1.0823980571993312,-0.32940402023793597,-0.2418517329432746,0.0737234271384485,0.31730216782570064,-0.5209963713829594,-2.175097383365913,2.0906004437969674,0.17126002898838472,-1.4178139139272927,-0.8392467116287883,-1.1623992913019339,-1.4791572265078892,-1.6984075961017546,0.09808529635555611,2.066467698656628,0.019712247260588782,0.40190259194113387,-0.2072955337550477,-0.10418106544325893,-1.3028687822236038,0.7762890831651096,-1.1658790905059768,-0.320502937816425,-0.8312979684130506,1.9222136732061084,0.1951324581799966,-1.7025830144632457,1.3083264359517184,-0.9506818820579724,-1.3611386755856212,0.8896742689977749,0.7210633365902115,-0.9874503110108731,0.5405041724849013,-0.37244568779244547,-0.44464423236229733,-0.10610690845125229,1.886888758473226,-1.0253619474347628,-0.2968822530312243,0.22799530919274963,-0.149257797765473,0.3887257173430336,0.4989923588322188,-0.21674415706292569,0.09792673734345676,2.000091495438759,-0.1626536673109749,-0.4259100927612015,-2.0814560674432645,-1.8878744432506622,0.11254779009138602,-0.38667196586810837,-0.549503685978505,0.07668289494822442
C,1.1051219898228926,-0.08956698227753541,2.1352906593508303,0.1030754901325957,-0.04433557790510657,2.0581847390829417,-0.7691702511473416,-1.0950458818237698,1.756960296249825,-1.1297227831155414,-0.980077389849446,-0.4774241735413424,1.0297347418556,-0.549396806215174,0.14709957954204936,1.4037594407190734,-1.4694125250944017,-0.9224681341309621,1.3967033472359454,-0.7761995888994634,-0.09088488890801992,-1.5028419763712366,-0.67464549085407,-0.9406421399325389,2.2006819331226537,2.0219295290071866,1.4463404759288592,0.7359519910574573,-0.41067157852911523,1.9984430887485294,1.849112962949029,0.40935913105101096,-0.8196445071997313,-1.1748909987187506,-1.4501824830042351,1.0940758860098596,-0.13204028450048108,-0.0987531515943004,1.768637660433731,-0.16830545100122518,1.0657267409469822,1.9510314873615313,1.4730484022539447,0.609352424223674,-0.32931284787677384,0.31596694744784826,-1.6635280348374393,0.5440963312107343,0.5214191170593051,-0.1569881033494859,-0.6534228490438203,-0.67050539603028,-0.0727661748313551,-0.01601578932346516,0.03356115111828581,-1.2112569026489117,-0.8518060850607639,-0.764857427012496,0.9050150298549794,0.8012424729785124,-0.4457922727907258,0.6276003574507888,0.7208621789114324,-1.244777512335421
N,1.3815815879532314,0.3603885130363215,1.7341403746025381,0.6000282006734217,-1.1148005291750571,1.6203601241050882,-0.6426930925374832,-0.9122515792292815,0.3568819872810929,-1.1914735106372307,-1.090113295383326,-0.7826745324722418,-0.9939338447241266,-1.9751437244558159,0.011000561093902069,1.0628648637058487,0.29325028610163856,-0.40945914153359253,-0.3829456639078671,-0.38738290501409145,2.4513253059010767,1.559005478725211,-3.684995186615821,-2.340790029180518,0.9251900087927329,0.6470993005561996,-0.56552991618946,1.1352030107248843,0.36130354401473147,-2.5260993543404062,-1.1968213328718509,-1.4606794139566326,0.7537719212434246,1.0878275471454928,2.7186901324174895,-0.506852542232,-0.12501573634555185,0.1368180853142844,-0.9462516402238107,-0.711786259493929,-0.6490074725605733,0.531997336110126,-1.043828972385905,-1.0645114769540551,0.5085560966812206,0.5370190290781691,0.5469080829756341,-0.006814419213177812,-0.013141135984084642,-0.26546584458291955,0.3843141644830859,0.40387223027291924,-0.46870833745337004,0.27576760278843987,-0.24247501580625747,-0.9869039800519878,0.23413411338976495,-0.23411672957232668,0.5005417277318787,0.350950988777334,0.07873376398021163,-0.23809538625135068,0.10459161389215979,0.9514939868259178
O,1.374885773499252,0.7318463515905358,2.3467015360251895,0.44311850644625894,-1.7886005736414872,-0.07299207044060387,-0.3804961665759191,-0.7143330676895652,-0.5274187291364812,-1.203757881591116,-0.6872908139853767,-0.978475169997893,-0.8228301811940014,-2.149779231512281,0.3308221276850539,-2.6799310375278993,0.22066984496363767,-1.1146989651251824,1.4205644522532201,-0.4103747580338482,-0.45921370370721387,2.4590106864948837,0.833127882614851,-0.4474326918217098,0.0739692484282465,-1.0933000356857006,-0.8715595355077808,-2.1706732673877185,0.1032409739570009,-1.3275449972379845,-2.1864127793373282,1.0776187645697302,-1.7240866098502723,-1.007051574150485,-3.279542743856918,-0.14514004207087455,-0.19788053105479997,0.3922682266718487,-0.14712945392745352,0.6385455934943165,-0.3033447948083027,-1.1712638603147918,-0.28396705735411554,0.7958917904099334,-0.018150762558265518,-1.6585199906032713,-2.056621328274097,-0.6830705607720156,0.08056669285588834,0.1295093516574599,-0.3730760876540868,0.03510453926916474,0.3509066968688933,-1.0119570341863753,0.023897374089342126,0.554070456170203,0.3133623940659656,1.070820190482015,-0.18962072500741697,-0.5926691132345709,0.04826573924220887,-0.3016598417272481,-0.18740301990625105,-0.6291631396051889
F,1.4345917730740139,1.2843075148441137,2.1774501868396103,0.3721578730764726,-1.589167634742195,-1.1740868365554495,0.30265165474039724,0.1754132457691873,-1.5625003391473176,-1.4415087489965357,0.14864572154201228,-0.15387549909051398,-0.023899661522978538,-0.28805217965101165,0.8688527903482507,-1.2506252365993054,1.4426916776013436,-1.7960165128207992,-0.01934643090887917,0.07568856849814021,-0.2723072809325111,1.8440916281186817,1.5705611876024936,1.7496872117451663,-0.09228116683591171,-0.4173674017016094,0.9491553995515071,-0.8522485923110182,-2.3742351956712535,3.280889309220822,2.4882877111545763,-0.1718463160103805,1.389909683722505,-1.546129630904235,2.20997152681425,-0.18583270037834967,1.1715568517927537,-0.5341828279727321,-0.8537272459813903,-0.27602155389010047,-1.2620066564543242,0.5140551375438653,-0.8064733752115653,-0.8473096579673849,-0.058782349086018856,0.7234774770840513,1.4595994788107423,0.8271329745043415,-0.6450607064334744,-0.05847877112616826,0.11491213309268976,0.1732915984923614,-0.10762776826596046,0.6911844733666206,-1.2374804475568097,-0.41572191950822746,-0.5055020975600577,-0.5122551340320546,0.147498470075303,0.47778212549164545,-0.13492300056714948,0.46070378634162246,0.18855456541462168,0.5342915386433462
Ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
