Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_hm,matbench_perovskites,2,8,6.0204541106974405,1.9998546964792872,0.3016776344908875,30.263152300845224,24.32983472732483,6.875842521462383,0.273703100203033,0.22458697725057167,4.534474287140792,0.0613073632121086
CGCNN,cgcnn_hm,matbench_perovskites,3,8,5.444566687615847,1.785930735736286,0.26308445010902964,31.643423455318697,26.406621429354704,6.2474261582954576,0.3280947474998668,0.288252433159457,4.370774605127105,0.0585941709578037
CGCNN,cgcnn_hm,matbench_perovskites,4,8,6.465399941693883,1.86534170746714,0.2302785963761846,31.256464854734848,24.742418482790942,5.846651869998047,0.2863467629329428,0.251545254660268,3.0634204530320406,0.0592218823730945
CGCNN,cgcnn_hm,matbench_mp_gap,0,8,6.75830346953601,2.029275705374973,0.09068486504613957,43.95345709191348,35.15655538939116,18.009323474480553,0.21823370573706505,0.22679938903022526,2.895211695336979,0.3540787398815155
CGCNN,cgcnn_hm,matbench_mp_gap,1,8,7.063845119461085,2.044200000211208,0.07408445353511028,43.746586215511314,37.255721014325694,23.532213252428573,0.3700735832338098,0.1601488694624084,2.0052782267591955,0.3522793054580688
CGCNN,cgcnn_hm,matbench_mp_gap,2,8,6.485797641191683,2.0606842692430676,0.06441471580911064,44.50846019298869,37.318832180571896,15.715683233934866,0.2628676714253523,0.25930419195558424,2.5479215753267326,0.3446912765502929
CGCNN,cgcnn_hm,matbench_mp_gap,3,8,6.477774572912809,2.0552342726158193,0.07186565560761903,43.71566637908107,34.9198309497753,23.218897199184553,0.32215709830475564,0.1874165720338523,2.4228223380426313,0.3397110104560852
CGCNN,cgcnn_hm,matbench_mp_gap,4,8,6.870177879685035,2.009772315851221,0.08667267935294558,44.0663594546509,37.688055862133645,18.96593124880794,0.30936978424277867,0.1782710143256304,2.4249357992638734,0.3315293788909912
CGCNN,cgcnn_hm,matbench_mp_e_form,0,8,6.369696296293435,1.9158355517505823,0.2686735139126642,45.58417441869443,34.50138955599235,7.123707632972713,0.43348977345153256,0.33341875714374586,3.285598796464462,0.1269436776638031
CGCNN,cgcnn_hm,matbench_mp_e_form,1,8,6.063359705195399,1.8992799521860415,0.09014008762313605,46.03425853349151,34.50023269740775,5.99445726262493,0.35591284826306435,0.300093954038607,2.8850167824051516,0.107860043644905
CGCNN,cgcnn_hm,matbench_mp_e_form,2,8,6.130046921030089,2.0296784491322515,0.3204107304354343,44.01676844463262,32.77339146380638,13.828285095193806,0.34694482003734467,0.3316001242498078,3.4983161271545034,0.1510017067193985
CGCNN,cgcnn_hm,matbench_mp_e_form,3,8,6.448278489572365,2.056492536519378,0.377495215684183,44.20497755675704,32.1325699943097,15.16090187812022,0.34469060161143694,0.32032625616891997,3.1801560354087606,0.1471763551235199
CGCNN,cgcnn_hm,matbench_mp_e_form,4,8,7.008147413191318,2.0262087895095906,0.347617471995332,44.00645037518186,32.60521182151177,17.08017622149063,0.37669494311830076,0.3445574726203832,2.679124635696984,0.1378932893276214
CGCNN,cgcnn_hm,matbench_jdft2d,0,16,13.074361242896071,2.726476553506679,0.6438120791439657,39.21847134825384,34.43309493788483,26.51673766022049,0.1630975095400683,0.14353437249260073,1.7251767236911044,40.54061126708984
CGCNN,cgcnn_hm,matbench_jdft2d,1,16,13.550383024163063,2.6912143879457124,0.5183262645602446,38.64008907926199,32.64714063571011,25.78684285311235,0.21648787202734135,0.15044522138826033,1.9126354654939937,51.97197341918945
CGCNN,cgcnn_hm,matbench_jdft2d,2,16,13.839740387494677,2.745571927292809,0.638143931632832,38.71537968943437,34.25129660531017,20.74009556818857,0.30230293117880663,0.18675398033495158,1.9772168440544746,72.80427551269531
CGCNN,cgcnn_hm,matbench_jdft2d,3,16,13.169546825749322,2.7240472375555527,0.801449438934577,38.03125957323026,33.11711045657652,21.754325257197653,0.22293435535001913,0.10529370322099771,1.6889417971148677,43.3223876953125
CGCNN,cgcnn_hm,matbench_jdft2d,4,16,13.437653618215887,2.724068263445286,0.6360869635603547,38.90585889947857,32.512582234315886,26.07825618225956,0.31446095114485967,0.15802693298031678,1.906168919031728,54.86333465576172
CGCNN,cgcnn_hm,matbench_phonons,0,16,13.918535917099383,2.7117975983115574,0.6227134602127263,32.871709757586316,29.58326876199655,12.682903597487227,0.49350944658083934,0.14990233168442496,1.9609442430426622,69.75373077392578
CGCNN,cgcnn_hm,matbench_phonons,1,16,13.857223396978997,2.721131979890224,0.5608960684117675,33.87095524511352,30.379149748295497,9.218736335068222,0.12228417341965929,0.09194753593162486,1.6410636006432855,58.97786712646485
CGCNN,cgcnn_hm,matbench_phonons,2,16,13.796797074404896,2.7132356150853814,0.605348460216129,32.39454389349888,28.420435270569662,12.139985141023578,0.29105754515367077,0.1418020113155098,1.6692549477537366,75.14537048339844
CGCNN,cgcnn_hm,matbench_phonons,3,16,13.325078976903603,2.6849567994478396,0.6582660733557305,33.19549623798785,29.26795842409323,13.396897400594327,0.25084124422072057,0.13177885530191497,1.8847418102359166,58.6123161315918
CGCNN,cgcnn_hm,matbench_phonons,4,16,13.627285830963023,2.7070318958202098,0.5320071330711177,33.545231543186055,29.49314625982801,13.016968485160985,0.3048298006536572,0.1426252184538904,1.8698961976319584,70.89582824707031
CGCNN,cgcnn_hm,matbench_dielectric,0,16,11.762364110768113,2.6959771163121284,0.1452601510669773,42.415984776304036,35.79003058912074,10.444416371666009,0.5035283865792364,0.22320754706723997,2.912911531747181,0.3584359884262085
CGCNN,cgcnn_hm,matbench_dielectric,1,16,12.313513063330788,2.6920929585202398,0.13117280192302527,40.834924789531634,32.74754886248866,20.505086571905853,0.24414253785690967,0.18875216815733062,1.9549177167768326,0.4826428294181824
CGCNN,cgcnn_hm,matbench_dielectric,2,16,11.955282311951809,2.6786611781948926,0.12073612122737731,41.25725149453908,34.36686492789538,25.02856354203587,0.36321583345506575,0.1655582162303662,1.912002398503844,0.5978925824165344
