Model,Method,Task,Fold,Dimension,Effective_Rank,Embedding_Entropy,Inverse_Squared_Distance,Spectral_Radius,Spectral_Gap,Fiedler_Value,ARI,Silhouette,QCI,MAE
CGCNN,cgcnn_emb,matbench_mp_e_form,0,32,30.168890672916714,3.458094778653134,0.010928125733217125,41.97032355803866,40.71982422762158,33.550813737077185,-0.017294782319707543,0.026309027997116836,1.017077811196533,0.1084669008851051
CGCNN,cgcnn_emb,matbench_mp_e_form,1,32,30.129425342130272,3.455431164565616,0.011092005906307602,42.00728702944801,40.79089917114994,30.000527429276094,0.014331146089126846,0.03342598741225181,1.0000420240282435,0.164422795176506
CGCNN,cgcnn_emb,matbench_mp_e_form,2,32,30.383905702003148,3.452779120234569,0.011355908614865422,41.91086008761132,40.60033302713021,32.316331632908785,-0.012761912203252986,0.02280077209833168,1.429850979619745,0.1124444231390953
CGCNN,cgcnn_emb,matbench_mp_e_form,3,32,30.23426836937989,3.4576086595219997,0.011138618704163631,41.88994965304927,40.696619923922654,34.14484023083863,-0.00877427911900116,0.022790338846659153,1.1504156699968335,0.1342375129461288
CGCNN,cgcnn_emb,matbench_mp_e_form,4,32,30.280262257998,3.453015210542779,0.011068761426772185,41.89729480145289,40.600985706743934,31.392498460649218,0.006826474165326219,0.015554101552712706,1.1310373610184645,0.1477042734622955
CGCNN,cgcnn_emb,matbench_jdft2d,0,64,54.83692961065815,4.144938150678881,0.0054308142669834,38.21053285519331,37.57878285674819,32.70463225310846,0.007164334205698993,-0.018687280786807592,1.2669972008682888,39.9987907409668
CGCNN,cgcnn_emb,matbench_jdft2d,1,64,54.36128362802503,4.141632084897981,0.005431727737442283,37.74626647371909,37.30889192228189,30.769787782150022,0.0025755708759670577,0.005502176386972369,1.0194462214963234,59.28761672973633
CGCNN,cgcnn_emb,matbench_jdft2d,2,64,54.13549490831839,4.149142856916946,0.005449352601369055,37.703841904975775,37.08584128178982,32.139171497165606,-0.03263899447569814,-0.00010045834492433973,0.9403201873937089,73.4526596069336
CGCNN,cgcnn_emb,matbench_jdft2d,3,64,54.22182068210476,4.148783037620825,0.005513586999544084,37.17721154695737,36.57759722769942,32.815985520300345,-0.02106337288844244,-0.0005250067611277127,1.1190580762202627,45.78426742553711
CGCNN,cgcnn_emb,matbench_jdft2d,4,64,54.60607172410726,4.14105851679698,0.0053867347061285365,38.17847023315015,37.607673725403735,33.64798847189874,-0.0019441605866683048,0.0008988628356425872,1.1694764729503866,60.12865829467773
CGCNN,cgcnn_emb,matbench_phonons,0,64,50.827757161836615,4.1430873759099525,0.005520499185671675,31.14911766625228,30.74221793588258,27.941937722376984,-0.02485549931182842,0.007375118539116445,0.9932484572615243,119.00798034667967
CGCNN,cgcnn_emb,matbench_phonons,1,64,51.3937598148358,4.147083685403363,0.005388918142390979,31.70715988165705,31.32326916006094,26.999606471463196,-0.004222566679138382,0.008144997830973517,1.1708987888087279,81.0521469116211
CGCNN,cgcnn_emb,matbench_phonons,2,64,50.86032291419674,4.140810177691064,0.005527272785376736,31.145772291174143,30.787969088228717,27.048282087262592,-0.018230882622665735,-0.003113127692346819,0.7843274831786368,103.31771850585938
CGCNN,cgcnn_emb,matbench_phonons,3,64,51.10847789377234,4.14068150461698,0.005527443131884719,31.664210732731664,31.284609635137787,27.761139984633346,-0.03763579731064347,-0.00897784405537716,1.0505111984836901,80.66278839111328
CGCNN,cgcnn_emb,matbench_phonons,4,64,51.08568681258529,4.141212400407845,0.00538707632933355,31.672023078621013,31.227518876028732,26.90649860206579,-0.022672312353491646,0.007442781909824833,0.8711265171341512,104.77315521240234
CGCNN,cgcnn_emb,matbench_dielectric,0,64,55.168440556192856,4.149157831849141,0.005522889317005877,39.6993349727867,39.09405834697111,34.89249720839466,-0.003939958698672585,0.0024606537222880715,0.736545284689748,0.3254705965518951
CGCNN,cgcnn_emb,matbench_dielectric,1,64,55.409825815121884,4.1469231710885115,0.005319221749956215,39.16231983931946,38.592588683458196,34.28270935128875,0.0120276088293583,0.004915601073619141,0.8893836610155081,0.4483510851860046
CGCNN,cgcnn_emb,matbench_dielectric,2,64,55.11984096787922,4.150409809121353,0.005570784951106633,39.722201995711984,39.215204967803835,34.536870853141046,-0.017558738891143982,-0.0005621227718084733,0.7521718600771271,0.5703772306442261
CGCNN,cgcnn_emb,matbench_dielectric,3,64,55.24736748544728,4.148635033916006,0.00547355848535492,39.77608265401645,39.18620987270876,32.126589085535215,-0.001652320373589845,-0.0084811805471089,0.8415243801958588,0.4650889039039612
CGCNN,cgcnn_emb,matbench_dielectric,4,64,55.14289879157291,4.145457723753243,0.005363368300621699,39.19563763189533,38.669950761679985,34.03546084795559,0.028207686065197798,-0.002003661633464458,1.1935178293641433,0.5120862722396851
CGCNN,cgcnn_emb,matbench_log_gvrh,0,64,55.80978299499344,4.148741034743654,0.005516557123448635,41.70276553275072,41.08791890329632,35.810002050232214,-0.018100051515531238,0.004002522831984616,0.7309416421360705,0.1097190305590629
CGCNN,cgcnn_emb,matbench_log_gvrh,1,64,55.80350957331276,4.145582610313335,0.005357205605161918,41.70239467974714,41.10691643978792,35.89307046914802,0.025173237286144932,0.006225456781009929,0.9562760625829985,0.1145860999822616
CGCNN,cgcnn_emb,matbench_log_gvrh,2,64,55.624602613754085,4.147669498651746,0.005186453285518141,41.74388629155235,41.09297045092351,33.854653633019375,-0.018366342257734692,-0.003513790228727948,0.8453306868395917,0.1095109432935714
CGCNN,cgcnn_emb,matbench_log_gvrh,3,64,55.71030995698355,4.147911930643239,0.005356028255830996,41.73023896131153,41.000915194204026,34.84827495584752,0.04754584778178958,0.00804225060141899,0.898158458371483,0.1089983358979225
CGCNN,cgcnn_emb,matbench_log_gvrh,4,64,56.010712457619924,4.147711777963972,0.005501262333465376,41.716950318244955,41.16241462413745,35.603289723748034,-0.007022197947957711,0.004225407834961293,0.8378588516937784,0.1158714815974235
CGCNN,cgcnn_emb,matbench_log_kvrh,0,64,55.77404074002554,4.149160359918035,0.005599386294987312,41.74911209899609,41.09812299984173,34.393498184801935,0.01974162712568836,-0.003020138098776896,1.1298387532810983,0.0803012996912002
CGCNN,cgcnn_emb,matbench_log_kvrh,1,64,55.767837125401854,4.145620093634076,0.005474934510060323,41.754615634729724,41.11363125869839,34.7012551722149,-0.005199835515407166,-0.00019384711692077032,0.836922743698461,0.085229568183422
CGCNN,cgcnn_emb,matbench_log_kvrh,2,64,55.61342301012011,4.146893414018682,0.00524211186532169,41.71237461926084,41.105224617057196,35.41010152747559,0.03939132459492405,0.000241586516061451,0.7928722570146561,0.0819451212882995
CGCNN,cgcnn_emb,matbench_log_kvrh,3,64,55.85770427285537,4.149755662791167,0.005524756455708543,41.78506434739649,41.0433793559996,34.170358281753835,0.0061812385802589125,0.008690607109445947,1.002427051730288,0.0882604569196701
CGCNN,cgcnn_emb,matbench_log_kvrh,4,64,55.74916052723512,4.144092688945671,0.0053639710718315775,41.74234461225285,41.07554259917351,35.05851331831037,-0.00608127542425114,0.008512098195299548,0.7511550480661977,0.0848990306258201
CGCNN,cgcnn_emb,matbench_perovskites,0,64,47.08964479074859,4.142537845152065,0.005328037706588154,27.698001243418688,27.274081248783382,23.142124857390055,0.06608857418481838,-0.007611363885915468,1.008815573206029,0.0588425621390342
CGCNN,cgcnn_emb,matbench_perovskites,1,64,47.17793539507979,4.142152606025593,0.005651404464085093,27.678764467083038,27.423550762503645,21.20950397843372,0.0034081005566800426,-0.0010979502233947245,1.169230281632885,0.0568091832101345
CGCNN,cgcnn_emb,matbench_perovskites,2,64,47.13775369420228,4.138233508993842,0.005404271042472152,27.689876765832036,27.265015498046214,23.14073212836409,-0.04213583487349931,-0.0233334427745005,1.3038025198187102,0.058015838265419
CGCNN,cgcnn_emb,matbench_perovskites,3,64,46.848029242868705,4.139731195313415,0.005579174980081309,27.646113275336827,27.300612095616845,23.92437754248035,-0.014944378262632091,0.016192708370227526,0.8674711562606033,0.0559333488345146
CGCNN,cgcnn_emb,matbench_perovskites,4,64,47.75674257945922,4.139387612321431,0.005159454450720491,27.61930122730478,27.309529607918222,24.343630574303013,-0.039850667032007264,-0.006036708418510196,0.8031508267376828,0.0576393604278564
CGCNN,cgcnn_emb,matbench_mp_gap,0,64,56.44670991663904,4.146167537799184,0.005678779024862696,41.76028328865619,41.104108792798726,35.080941902630364,-0.006461628833969706,0.005585176567639931,0.7154444501980005,0.277986079454422
CGCNN,cgcnn_emb,matbench_mp_gap,1,64,56.61756628405974,4.149036865315722,0.0057070861844482415,41.76834572952926,41.197078542232056,35.413942540930094,0.02168586201158033,-0.04509656186700637,2.9356506964414777,0.2773669958114624
CGCNN,cgcnn_emb,matbench_mp_gap,2,64,56.465967557237775,4.148527438369168,0.005628883628614946,41.81267958963651,41.326510767891854,32.449669877662004,0.036923115395676255,-0.012224386810469971,0.9978469228008009,0.2711704075336456
CGCNN,cgcnn_emb,matbench_mp_gap,3,64,56.28797748153767,4.14678584339881,0.00560350623185756,41.71762747783049,41.10779345471259,36.200586074086075,0.014162224270845859,0.005124443645320097,0.7908754525497896,0.2797234356403351
CGCNN,cgcnn_emb,matbench_mp_gap,4,64,56.7087308965827,4.1464139304329795,0.005823206108242267,41.756036292027616,41.18821553021006,35.61700900591441,0.08792390726846272,0.002408589975161791,1.023806891291988,0.2651744186878204
CGCNN,cgcnn_emb,matbench_mp_e_form,0,64,56.02800720734597,4.145359133819672,0.005452993990839528,41.71686791570708,41.02770581290469,35.653055286148735,-0.01268911664226452,0.00403609662323737,0.7137880702495817,0.0991080775856971
CGCNN,cgcnn_emb,matbench_mp_e_form,1,64,55.93289953597837,4.147427020265152,0.005574944333827898,41.728886905860314,41.07894168190528,35.748656465232635,0.003945593666880964,0.0048682333820040165,0.8657801082013332,0.0939172208309173
CGCNN,cgcnn_emb,matbench_mp_e_form,2,64,56.07402488613033,4.148118156277641,0.005545599133717134,41.771910810176834,41.20061693165705,34.83846438430933,-0.007634404289171446,-0.004725945406816106,0.7176293919854865,0.1137887090444564
CGCNN,cgcnn_emb,matbench_mp_e_form,3,64,55.991120854359856,4.146918984870142,0.005137925240734182,41.74334684015205,41.1681537233228,32.75131817863462,-0.015928452524725006,0.007022808442439634,0.9972837611324034,0.1217539831995964
CGCNN,cgcnn_emb,matbench_mp_e_form,4,64,55.97962014138727,4.146227416871101,0.00537055624891503,41.723518350678134,41.09580327444269,34.08874194386477,0.016002291378687687,-0.004963127509133149,0.7875958905295362,0.144942045211792
